log_id,device_id,log_level,event_name,response_time_ms,timestamp
4721,SM-G991,DEBUG,purchase,385,2026-05-15 08:08:22
1605,ONEPLUS-11,WARNING,app_open,1481,2026-05-15 08:08:22
4821,PIXEL-6,ERROR,app_open,585,2026-05-15 08:08:22
7431,PIXEL-6,WARNING,logout,892,2026-05-15 08:08:22
3471,SM-A52,DEBUG,app_open,1036,2026-05-15 08:08:22
3026,SM-G991,WARNING,login_attempt,805,2026-05-15 08:08:22
3919,SM-G991,ERROR,button_click,1479,2026-05-15 08:08:22
8850,IPHONE-13,ERROR,button_click,744,2026-05-15 08:08:22
3815,SM-A52,DEBUG,button_click,505,2026-05-15 08:08:22
4927,IPHONE-13,ERROR,purchase,1473,2026-05-15 08:08:22
9939,SM-A52,INFO,api_call,1133,2026-05-15 08:08:22
8975,SM-A52,ERROR,purchase,1030,2026-05-15 08:08:22
1654,SM-G991,INFO,login_attempt,348,2026-05-15 08:08:22
8062,PIXEL-6,INFO,notification_click,381,2026-05-15 08:08:22
4349,IPHONE-13,ERROR,notification_click,1043,2026-05-15 08:08:22
5632,ONEPLUS-11,DEBUG,button_click,174,2026-05-15 08:08:22
9019,SM-G991,INFO,login_attempt,48,2026-05-15 08:08:22
6314,SM-G991,WARNING,notification_click,424,2026-05-15 08:08:22
9208,ONEPLUS-11,DEBUG,app_open,458,2026-05-15 08:08:22
6699,IPHONE-13,WARNING,login_attempt,176,2026-05-15 08:08:22
9109,IPHONE-13,DEBUG,notification_click,481,2026-05-15 08:08:22
5168,IPHONE-13,INFO,button_click,603,2026-05-15 08:08:22
6196,PIXEL-6,ERROR,login_attempt,1386,2026-05-15 08:08:22
1254,SM-G991,WARNING,login_attempt,950,2026-05-15 08:08:22
5700,SM-G991,ERROR,purchase,673,2026-05-15 08:08:22
5373,IPHONE-13,ERROR,purchase,922,2026-05-15 08:08:22
7548,PIXEL-6,INFO,login_attempt,158,2026-05-15 08:08:22
6584,SM-A52,DEBUG,purchase,935,2026-05-15 08:08:22
1209,ONEPLUS-11,DEBUG,logout,848,2026-05-15 08:08:22
1095,PIXEL-6,DEBUG,login_attempt,322,2026-05-15 08:08:22
8847,SM-A52,INFO,api_call,1476,2026-05-15 08:08:22
8965,SM-A52,ERROR,login_attempt,1063,2026-05-15 08:08:22
6476,SM-G991,ERROR,login_attempt,1042,2026-05-15 08:08:22
2590,SM-A52,WARNING,purchase,992,2026-05-15 08:08:22
3634,SM-A52,WARNING,purchase,1383,2026-05-15 08:08:22
1355,IPHONE-13,DEBUG,notification_click,393,2026-05-15 08:08:22
4213,SM-G991,WARNING,app_open,1215,2026-05-15 08:08:22
2681,ONEPLUS-11,DEBUG,button_click,346,2026-05-15 08:08:22
2233,PIXEL-6,ERROR,login_attempt,860,2026-05-15 08:08:22
2588,SM-G991,INFO,logout,103,2026-05-15 08:08:22
2463,IPHONE-13,WARNING,purchase,548,2026-05-15 08:08:22
7685,ONEPLUS-11,INFO,purchase,107,2026-05-15 08:08:22
6258,ONEPLUS-11,WARNING,notification_click,343,2026-05-15 08:08:22
3198,ONEPLUS-11,DEBUG,app_open,622,2026-05-15 08:08:22
2711,IPHONE-13,WARNING,button_click,756,2026-05-15 08:08:22
4914,ONEPLUS-11,DEBUG,api_call,13,2026-05-15 08:08:22
7685,PIXEL-6,DEBUG,api_call,682,2026-05-15 08:08:22
2633,IPHONE-13,DEBUG,app_open,457,2026-05-15 08:08:22
1284,ONEPLUS-11,DEBUG,purchase,1063,2026-05-15 08:08:22
7357,PIXEL-6,ERROR,purchase,406,2026-05-15 08:08:22
6138,PIXEL-6,INFO,login_attempt,1296,2026-05-15 08:08:22
6934,PIXEL-6,ERROR,app_open,985,2026-05-15 08:08:22
8074,PIXEL-6,INFO,app_open,452,2026-05-15 08:08:22
2832,IPHONE-13,INFO,login_attempt,1442,2026-05-15 08:08:22
6213,SM-A52,WARNING,button_click,141,2026-05-15 08:08:22
7090,IPHONE-13,WARNING,app_open,103,2026-05-15 08:08:22
4272,PIXEL-6,DEBUG,button_click,667,2026-05-15 08:08:22
3371,ONEPLUS-11,INFO,login_attempt,59,2026-05-15 08:08:22
7217,SM-G991,ERROR,api_call,1444,2026-05-15 08:08:22
9589,IPHONE-13,WARNING,api_call,1398,2026-05-15 08:08:22
3939,ONEPLUS-11,INFO,app_open,521,2026-05-15 08:08:22
4304,PIXEL-6,WARNING,login_attempt,674,2026-05-15 08:08:22
6382,IPHONE-13,INFO,api_call,221,2026-05-15 08:08:22
3627,SM-A52,INFO,logout,801,2026-05-15 08:08:22
5609,SM-A52,ERROR,button_click,1112,2026-05-15 08:08:22
7024,PIXEL-6,WARNING,api_call,1016,2026-05-15 08:08:22
2595,IPHONE-13,DEBUG,notification_click,1342,2026-05-15 08:08:22
5168,IPHONE-13,INFO,logout,33,2026-05-15 08:08:22
5845,ONEPLUS-11,ERROR,login_attempt,818,2026-05-15 08:08:22
3043,PIXEL-6,INFO,button_click,1259,2026-05-15 08:08:22
8234,ONEPLUS-11,WARNING,api_call,596,2026-05-15 08:08:22
3676,PIXEL-6,DEBUG,purchase,334,2026-05-15 08:08:22
8324,ONEPLUS-11,WARNING,api_call,1331,2026-05-15 08:08:22
9111,SM-G991,ERROR,button_click,56,2026-05-15 08:08:22
2343,IPHONE-13,INFO,logout,1330,2026-05-15 08:08:22
6016,ONEPLUS-11,DEBUG,app_open,625,2026-05-15 08:08:22
9616,IPHONE-13,WARNING,notification_click,1060,2026-05-15 08:08:22
1594,SM-G991,WARNING,login_attempt,1476,2026-05-15 08:08:22
1985,SM-A52,INFO,button_click,1109,2026-05-15 08:08:22
7997,ONEPLUS-11,WARNING,notification_click,207,2026-05-15 08:08:22
1688,SM-A52,WARNING,notification_click,372,2026-05-15 08:08:22
7672,IPHONE-13,INFO,purchase,1244,2026-05-15 08:08:22
5982,IPHONE-13,INFO,notification_click,628,2026-05-15 08:08:22
3662,IPHONE-13,INFO,api_call,1013,2026-05-15 08:08:22
6183,SM-A52,ERROR,logout,1324,2026-05-15 08:08:22
3944,PIXEL-6,DEBUG,app_open,413,2026-05-15 08:08:22
8303,SM-G991,INFO,app_open,58,2026-05-15 08:08:22
9055,IPHONE-13,WARNING,app_open,145,2026-05-15 08:08:22
7854,PIXEL-6,INFO,login_attempt,291,2026-05-15 08:08:22
6648,ONEPLUS-11,WARNING,notification_click,1434,2026-05-15 08:08:22
9519,ONEPLUS-11,WARNING,logout,130,2026-05-15 08:08:22
7196,PIXEL-6,WARNING,button_click,1430,2026-05-15 08:08:22
6651,SM-A52,ERROR,app_open,1242,2026-05-15 08:08:22
3871,SM-G991,DEBUG,logout,931,2026-05-15 08:08:22
2389,IPHONE-13,ERROR,login_attempt,294,2026-05-15 08:08:22
6375,PIXEL-6,DEBUG,logout,1253,2026-05-15 08:08:22
7287,ONEPLUS-11,WARNING,logout,870,2026-05-15 08:08:22
9790,PIXEL-6,ERROR,purchase,1182,2026-05-15 08:08:22
3409,PIXEL-6,WARNING,purchase,80,2026-05-15 08:08:22
7284,PIXEL-6,INFO,logout,1289,2026-05-15 08:08:22
8694,ONEPLUS-11,WARNING,button_click,1245,2026-05-15 08:08:22
1424,PIXEL-6,ERROR,button_click,243,2026-05-15 08:08:22
1356,ONEPLUS-11,INFO,button_click,11,2026-05-15 08:08:22
2176,ONEPLUS-11,WARNING,button_click,1129,2026-05-15 08:08:22
6387,SM-A52,INFO,purchase,1339,2026-05-15 08:08:22
8967,ONEPLUS-11,WARNING,login_attempt,1176,2026-05-15 08:08:22
4024,SM-A52,ERROR,purchase,303,2026-05-15 08:08:22
3791,SM-G991,INFO,logout,249,2026-05-15 08:08:22
7478,ONEPLUS-11,WARNING,purchase,276,2026-05-15 08:08:22
6447,ONEPLUS-11,DEBUG,app_open,1208,2026-05-15 08:08:22
8946,PIXEL-6,DEBUG,purchase,109,2026-05-15 08:08:22
5796,IPHONE-13,ERROR,purchase,1347,2026-05-15 08:08:22
4147,ONEPLUS-11,WARNING,login_attempt,850,2026-05-15 08:08:22
1827,ONEPLUS-11,ERROR,api_call,1401,2026-05-15 08:08:22
5068,ONEPLUS-11,WARNING,api_call,1377,2026-05-15 08:08:22
8264,ONEPLUS-11,ERROR,api_call,1068,2026-05-15 08:08:22
1202,PIXEL-6,INFO,logout,290,2026-05-15 08:08:22
5077,PIXEL-6,ERROR,login_attempt,515,2026-05-15 08:08:22
3011,IPHONE-13,INFO,api_call,1050,2026-05-15 08:08:22
5328,ONEPLUS-11,ERROR,login_attempt,377,2026-05-15 08:08:22
1406,SM-A52,DEBUG,logout,534,2026-05-15 08:08:22
5299,IPHONE-13,ERROR,logout,288,2026-05-15 08:08:22
4827,IPHONE-13,WARNING,login_attempt,992,2026-05-15 08:08:22
3635,SM-G991,DEBUG,login_attempt,1248,2026-05-15 08:08:22
4482,ONEPLUS-11,INFO,api_call,417,2026-05-15 08:08:22
9048,SM-A52,WARNING,notification_click,1427,2026-05-15 08:08:22
8119,SM-G991,WARNING,button_click,1253,2026-05-15 08:08:22
5143,ONEPLUS-11,DEBUG,api_call,1326,2026-05-15 08:08:22
9966,IPHONE-13,DEBUG,button_click,1213,2026-05-15 08:08:22
8134,IPHONE-13,INFO,logout,488,2026-05-15 08:08:22
3646,ONEPLUS-11,INFO,login_attempt,981,2026-05-15 08:08:22
9549,ONEPLUS-11,WARNING,notification_click,783,2026-05-15 08:08:22
9540,ONEPLUS-11,DEBUG,api_call,964,2026-05-15 08:08:22
8134,PIXEL-6,INFO,logout,315,2026-05-15 08:08:22
4277,PIXEL-6,INFO,login_attempt,1078,2026-05-15 08:08:22
8980,IPHONE-13,ERROR,api_call,658,2026-05-15 08:08:22
9669,ONEPLUS-11,DEBUG,logout,1434,2026-05-15 08:08:22
8981,SM-A52,ERROR,purchase,1335,2026-05-15 08:08:22
3772,ONEPLUS-11,ERROR,logout,468,2026-05-15 08:08:22
3017,ONEPLUS-11,DEBUG,notification_click,1399,2026-05-15 08:08:22
5800,SM-G991,INFO,purchase,313,2026-05-15 08:08:22
3824,IPHONE-13,WARNING,login_attempt,681,2026-05-15 08:08:22
1353,PIXEL-6,INFO,button_click,266,2026-05-15 08:08:22
1557,ONEPLUS-11,ERROR,button_click,866,2026-05-15 08:08:22
6077,IPHONE-13,ERROR,login_attempt,1257,2026-05-15 08:08:22
2056,ONEPLUS-11,INFO,purchase,1233,2026-05-15 08:08:22
9278,SM-G991,DEBUG,notification_click,1413,2026-05-15 08:08:22
1926,SM-A52,WARNING,button_click,784,2026-05-15 08:08:22
4877,SM-A52,DEBUG,api_call,148,2026-05-15 08:08:22
2479,IPHONE-13,DEBUG,api_call,403,2026-05-15 08:08:22
3424,PIXEL-6,DEBUG,api_call,424,2026-05-15 08:08:22
